labels,source,path
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S17T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S11T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S12T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S11T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S12T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S07T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S17T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S11T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S18T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S08T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S06T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S16T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S16T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S06T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S06T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S16T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S18T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S08T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S17T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S07T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S17T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S07T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S07T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S17T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S10T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S16T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S06T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S09T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S16T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S06T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S05T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S15T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S08T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S18T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S17T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S07T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S18T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S08T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S07T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S17T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S11T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S09T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S06T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S16T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S05T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S15T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S10T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S11T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S07T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S17T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S12T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S10T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S05T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S15T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S18T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S08T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S12T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S17T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S07T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S11T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S10T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S11T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S12T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S11T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S12T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S11T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S12T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S12T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S18T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S08T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S12T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S06T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S16T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S09T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S05T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S15T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S12T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S08T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S18T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S18T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S08T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S17T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S07T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S09T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S09T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S10T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S18T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S08T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S17T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S07T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S12T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S05T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S15T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S09T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S15T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S06T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S05T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S16T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S09T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S18T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S08T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S12T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S12T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S12T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S11T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S12T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S06T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S16T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S10T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S09T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S05T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S15T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S11T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S12T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S05T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S15T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S10T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S10T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S06T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S16T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S09T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S10T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S05T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S15T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S11T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S11T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S12T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S08T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S11T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S18T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S10T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S10T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S10T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S09T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S08T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S18T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S07T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S17T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S11T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S18T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S08T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S17T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S07T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S18T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S12T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S08T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S08T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S18T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S17T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S07T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S18T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S11T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S08T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S06T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S16T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S10T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S09T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S11T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S17T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S07T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S12T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S08T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S12T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S18T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S11T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S09T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S09T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S09T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S10T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S06T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S16T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S09T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S10T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S09T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S09T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S05T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S15T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S08T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S18T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S11T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S12T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S17T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S07T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S10T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S09T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S10T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S06T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S16T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S18T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S11T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S08T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S08T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S18T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S18T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S12T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S08T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S11T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S18T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S08T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S17T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S07T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S10T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S09T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S10T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S10T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S08T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S11T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S18T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S11T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S11T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S05T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S16T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S15T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S06T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S06T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S16T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S09T02.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S10T03.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S09T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P113S11T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P008S17T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P008S07T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P006S12T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P112S12T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P101S11T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P109S09T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P110S18T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P110S08T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P008S12T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P004S08T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P004S18T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P112S17T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P112S07T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P009S11T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P006S07T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P006S17T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P102S08T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P102S18T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P003S16T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P003S06T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P001S09T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P109S10T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P001S05T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P001S15T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P113S08T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P113S18T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P111S07T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P111S17T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P005S17T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P005S07T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P101S18T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P101S08T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P001S10T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P109S15T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P109S05T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P110S11T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P004S11T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P005S12T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P009S08T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P009S18T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P102S11T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P111S12T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P109S11T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P102S05T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P111S16T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P102S15T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P111S06T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P101S09T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P005S06T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P005S16T01.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P004S05T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P004S15T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P113S09T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P110S15T02.flac
angry,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P110S05T02.flac
